Team 0,Team 1,Kicking Team,Winning Team,Kicking Team Won,Receiving Team Won,Tie Game,Kicking Team Score,Kicking Team Possession Results,Receiving Team Score,Receiving Team Possession Results,Kicking Team Possessions,Receiving Team Possessions,Time Remaining,OT Summary
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FIELD_GOAL'],0,['PUNT'],1,1,187.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 14 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:46 Remaining
Kicking Team starts their drive at their own 40.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  3:07 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,"['PUNT', 'FIELD_GOAL']",0,"['PUNT', 'FUMBLE']",2,2,70.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:55 Remaining
Receiving Team starts their drive at their own 27 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  9:00 Remaining
Kicking Team starts their drive at their own 36.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  4:27 Remaining
Receiving Team starts their drive at their own 16.0 yardline
Receiving Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  4:16 Remaining
Kicking Team starts their drive at the opponents 16.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  1:10 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TOUCHDOWN'],0,['PUNT'],1,1,356.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 21 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:51 Remaining
Kicking Team starts their drive at their own 28.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  5:56 Remaining
"
Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,['PUNT'],0,"['PUNT', 'PUNT']",1,2,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:49 Remaining
Receiving Team starts their drive at their own 15 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:58 Remaining
Kicking Team starts their drive at their own 48.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  1:41 Remaining
Receiving Team starts their drive at their own 12.0 yardline
Receiving Team went for it and failed on fourth down.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,3,"['FIELD_GOAL', 'PUNT', 'MISSED_FG']",6,"['FIELD_GOAL', 'PUNT', 'DOWNS', 'FIELD_GOAL']",3,4,35.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:55 Remaining
Receiving Team starts their drive at their own 24 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  4:21 Remaining
Kicking Team starts their drive at their own 30 yardline
Kicking Team kicks a field goal.
Kicking Team kicks off. 
Kicking Team: 3, Receiving Team: 3.  3:42 Remaining
Receiving Team starts their drive at the opponents 45 yardline
Receiving Team punts.
Kicking Team: 3, Receiving Team: 3.  2:56 Remaining
Kicking Team starts their drive at their own 20.0 yardline
Kicking Team punts.
Kicking Team: 3, Receiving Team: 3.  2:07 Remaining
Receiving Team starts their drive at their own 34.0 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 3, Receiving Team: 3.  1:22 Remaining
Kicking Team starts their drive at the opponents 35.0 yardline
Kicking Team turns the ball over via MISSED_FG.
Kicking Team: 3, Receiving Team: 3.  1:03 Remaining
Receiving Team starts their drive at their own 40.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 3, Receiving Team: 6.  0:35 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,['DOWNS'],7,['TOUCHDOWN'],1,1,325.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:53 Remaining
Receiving Team starts their drive at their own 35 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 7.  6:26 Remaining
Kicking Team starts their drive at their own 39 yardline
Kicking Team turns the ball over via DOWNS.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  5:25 Remaining
"
Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,7,"['TOUCHDOWN', 'END_GAME']",7,"['TOUCHDOWN', 'PUNT']",2,2,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 33 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 7.  4:08 Remaining
Kicking Team starts their drive at their own 32 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team kicks off. 
Kicking Team: 7, Receiving Team: 7.  3:16 Remaining
Receiving Team starts their drive at their own 26 yardline
Receiving Team punts.
Kicking Team: 7, Receiving Team: 7.  2:33 Remaining
Kicking Team starts their drive at the opponents 45.0 yardline
Time runs out.
The game ends in a tie. Kicking Team: 7, Receiving Team: 7.  0:00 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,['DOWNS'],7,['TOUCHDOWN'],1,1,167.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:53 Remaining
Receiving Team starts their drive at their own 36 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 7.  3:35 Remaining
Kicking Team starts their drive at their own 40 yardline
Kicking Team turns the ball over via DOWNS.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  2:47 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,6,"['FIELD_GOAL', 'FIELD_GOAL']",3,"['FIELD_GOAL', 'PUNT']",2,2,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:53 Remaining
Receiving Team starts their drive at their own 26 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  4:20 Remaining
Kicking Team starts their drive at their own 29 yardline
Kicking Team kicks a field goal.
Kicking Team kicks off. 
Kicking Team: 3, Receiving Team: 3.  2:48 Remaining
Receiving Team starts their drive at their own 26 yardline
Receiving Team punts.
Kicking Team: 3, Receiving Team: 3.  1:21 Remaining
Kicking Team starts their drive at their own 20.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 6, Receiving Team: 3.  0:00 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,14,"['TOUCHDOWN', 'TOUCHDOWN']",7,"['TOUCHDOWN', 'PUNT']",2,2,185.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 31 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 7.  8:25 Remaining
Kicking Team starts their drive at their own 35 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team kicks off. 
Kicking Team: 7, Receiving Team: 7.  4:08 Remaining
Receiving Team starts their drive at their own 22 yardline
Receiving Team punts.
Kicking Team: 7, Receiving Team: 7.  3:45 Remaining
Kicking Team starts their drive at their own 37.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 14, Receiving Team: 7.  3:05 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,['DOWNS'],3,['FIELD_GOAL'],1,1,96.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:52 Remaining
Receiving Team starts their drive at their own 31 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  3:05 Remaining
Kicking Team starts their drive at their own 47 yardline
Kicking Team turns the ball over via DOWNS.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  1:36 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,['PUNT'],3,"['PUNT', 'FIELD_GOAL']",1,2,249.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 35 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:24 Remaining
Kicking Team starts their drive at their own 9.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  6:02 Remaining
Receiving Team starts their drive at their own 40.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  4:09 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TOUCHDOWN'],3,['FIELD_GOAL'],1,1,108.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:55 Remaining
Receiving Team starts their drive at their own 36 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:14 Remaining
Kicking Team starts their drive at their own 27 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  1:48 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,3,"['PUNT', 'FIELD_GOAL']",6,"['FIELD_GOAL', 'FIELD_GOAL']",1,2,24.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:55 Remaining
Receiving Team starts their drive at their own 28 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  4:09 Remaining
Kicking Team starts their drive at their own 26 yardline
Kicking Team went for it and succeeded on fourth down.
Kicking Team starts their drive at their own 45.0 yardline
Kicking Team kicks a field goal.
Kicking Team kicks off. 
Kicking Team: 3, Receiving Team: 3.  1:06 Remaining
Receiving Team starts their drive at their own 26 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 3, Receiving Team: 6.  0:24 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TOUCHDOWN'],0,['PUNT'],1,1,183.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:55 Remaining
Kicking Team starts their drive at their own 28.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  3:03 Remaining
"
Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,"['PUNT', 'INTERCEPTION', 'PUNT']",0,"['PUNT', 'FUMBLE', 'PUNT']",3,3,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:53 Remaining
Receiving Team starts their drive at their own 21 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:04 Remaining
Kicking Team starts their drive at their own 16.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  2:58 Remaining
Receiving Team starts their drive at their own 13.0 yardline
Receiving Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  1:29 Remaining
Kicking Team starts their drive at their own 38.0 yardline
Kicking Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  1:13 Remaining
Receiving Team starts their drive at their own 26.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  0:51 Remaining
Kicking Team starts their drive at their own 13.0 yardline
Kicking Team went for it and failed on fourth down.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TOUCHDOWN'],3,['FIELD_GOAL'],1,1,258.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:16 Remaining
Kicking Team starts their drive at their own 30 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  4:18 Remaining
"
Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,['FUMBLE'],0,"['FUMBLE', 'END_GAME']",1,2,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 33 yardline
Receiving Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  7:04 Remaining
Kicking Team starts their drive at their own 20.0 yardline
Kicking Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  4:05 Remaining
Receiving Team starts their drive at the opponents 22.0 yardline
Time runs out.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,['DOWNS'],7,['TOUCHDOWN'],1,1,265.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 29 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 7.  5:59 Remaining
Kicking Team starts their drive at their own 37 yardline
Kicking Team turns the ball over via DOWNS.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  4:25 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TOUCHDOWN'],0,['PUNT'],1,1,189.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:55 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  9:00 Remaining
Kicking Team starts their drive at their own 26.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  3:09 Remaining
"
Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,3,['FIELD_GOAL'],3,"['FIELD_GOAL', 'END_HALF']",1,2,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:53 Remaining
Receiving Team starts their drive at their own 14 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  2:59 Remaining
Kicking Team starts their drive at their own 26 yardline
Kicking Team kicks a field goal.
Kicking Team kicks off. 
Kicking Team: 3, Receiving Team: 3.  0:42 Remaining
Receiving Team starts their drive at their own 20 yardline
Time runs out.
The game ends in a tie. Kicking Team: 3, Receiving Team: 3.  0:00 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,['PUNT'],3,['FIELD_GOAL'],1,1,292.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 35 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:35 Remaining
Kicking Team starts their drive at their own 16 yardline
Kicking Team went for it and failed on fourth down.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  4:52 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,3,['FIELD_GOAL'],6,"['FIELD_GOAL', 'FIELD_GOAL']",1,2,77.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:58 Remaining
Receiving Team starts their drive at the opponents 45 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:47 Remaining
Kicking Team starts their drive at their own 40 yardline
Kicking Team kicks a field goal.
Kicking Team kicks off. 
Kicking Team: 3, Receiving Team: 3.  4:34 Remaining
Receiving Team starts their drive at their own 29 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 3, Receiving Team: 6.  1:17 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,"['INTERCEPTION', 'FIELD_GOAL']",0,"['PUNT', 'BLOCKED_FG']",2,2,332.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:55 Remaining
Receiving Team starts their drive at their own 29 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:48 Remaining
Kicking Team starts their drive at their own 2.0 yardline
Kicking Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  6:43 Remaining
Receiving Team starts their drive at the opponents 28.0 yardline
Receiving Team turns the ball over via BLOCKED_FG.
Kicking Team: 0, Receiving Team: 0.  6:25 Remaining
Kicking Team starts their drive at their own 43.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  5:32 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,['FIELD_GOAL'],7,['TOUCHDOWN'],1,1,291.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:55 Remaining
Receiving Team starts their drive at their own 32 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 7.  7:56 Remaining
Kicking Team starts their drive at their own 25 yardline
Kicking Team went for it and failed on fourth down.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  4:51 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,7,"['TOUCHDOWN', 'PUNT']",10,"['TOUCHDOWN', 'PUNT', 'FIELD_GOAL']",2,3,96.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 35 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 7.  8:26 Remaining
Kicking Team starts their drive at their own 19 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team kicks off. 
Kicking Team: 7, Receiving Team: 7.  3:12 Remaining
Receiving Team starts their drive at their own 36 yardline
Receiving Team punts.
Kicking Team: 7, Receiving Team: 7.  2:47 Remaining
Kicking Team starts their drive at their own 12.0 yardline
Kicking Team punts.
Kicking Team: 7, Receiving Team: 7.  1:49 Remaining
Receiving Team starts their drive at their own 39.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 7, Receiving Team: 10.  1:36 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,"['PUNT', 'MISSED_FG', 'FIELD_GOAL']",0,"['PUNT', 'DOWNS', 'PUNT']",3,3,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:54 Remaining
Receiving Team starts their drive at their own 33 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:40 Remaining
Kicking Team starts their drive at their own 4.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  6:09 Remaining
Receiving Team starts their drive at the opponents 50.0 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 0, Receiving Team: 0.  5:43 Remaining
Kicking Team starts their drive at the opponents 31.0 yardline
Kicking Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  4:42 Remaining
Receiving Team starts their drive at their own 41.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  4:06 Remaining
Kicking Team starts their drive at their own 23.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  0:00 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TOUCHDOWN'],0,['FUMBLE'],1,1,302.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:56 Remaining
Receiving Team starts their drive at their own 24 yardline
Receiving Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  9:24 Remaining
Kicking Team starts their drive at their own 46.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  5:02 Remaining
"
Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,['PUNT'],7,['TOUCHDOWN'],1,1,352.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  9:55 Remaining
Receiving Team starts their drive at their own 38 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 7.  7:30 Remaining
Kicking Team starts their drive at their own 29 yardline
Kicking Team went for it and failed on fourth down.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  5:52 Remaining
"
